Genus Name	Species Name	Synonym	Family	Order	Class	Common Name	Species Code	Growth Form	Percent Leaf Type	Leaf Type	Growth Rate	Longevity	Height at Maturity (feet)
Ardisia	crenata		Myrsinaceae	Primulales	Dilleniidae	Hen's eyes	ARCR80	Shrub	Hardwood	Evergreen	Moderate		6
Ardisia	elliptica	Ardisia polycephala	Myrsinaceae	Primulales	Dilleniidae	Shoebutton	AREL4	Shrub or small tree	Hardwood	Evergreen	Moderate	Short	20
Ardisia	escallonioides	Icacorea paniculata	Myrsinaceae	Primulales	Dilleniidae	Marlberry	ARES	Shrub	Hardwood	Evergreen	Moderate		20
Ardisia	glauciflora	Icacorea glauciflora	Myrsinaceae	Primulales	Dilleniidae	Ausubon	ARGL11	Shrub or small tree	Hardwood	Evergreen	Moderate		6
Ardisia	guianensis		Myrsinaceae	Primulales	Dilleniidae	Ardisia guianensis	ARGU	Shrub	Hardwood	Evergreen	Moderate	Short	10
Ardisia	japonica		Myrsinaceae	Primulales	Dilleniidae	Japanese ardisia	ARJA	Shrub	Hardwood	Evergreen	Moderate		1
Ardisia	luquillensis	Icacorea luquillensis	Myrsinaceae	Primulales	Dilleniidae	Mountain marlberry	ARLU3	Shrub or small tree	Hardwood	Evergreen	Moderate		6
Ardisia	obovata	Icacorea guadalupensis	Myrsinaceae	Primulales	Dilleniidae	Guadeloupe marlberry	AROB2	Shrub or small tree	Hardwood	Evergreen	Moderate		20
Ardisia	solanacea		Myrsinaceae	Primulales	Dilleniidae	China shrub	ARSO	Shrub	Hardwood	Evergreen	Moderate		20
Areca	catechu		Arecaceae	Arecales	Arecidae	betel palm	ARCA41	Palm	Palm	Evergreen			65
Arecastrum	romanzoffianum	"Syagrus romanzoffianum, Syagrus romanzoffiana"	Arecaceae	Arecales	Arecidae	Queen palm	ARRO	Palm	Palm	Evergreen			50
Arenga	pinnata		Arecaceae	Arecales	Arecidae	sugar palm	ARPI6	Palm	Palm	Evergreen	Slow		65
Argusia	gnaphalodes	"Mallotonia gnaphalodes, Tournefortia gnaphalodes"	Boraginaceae	Lamiales	Asteridae	Sea rosemary	ARGN2	Shrub	Hardwood	Evergreen			10
Argyrautia	degeneri		Asteraceae	Asterales	Asteridae	Degener's argyrautia	ARDE4	Shrub	Hardwood	Deciduous			
Argyrodendron	actinophyllum	Argyrodendron actinophyllum	Malvaceae	Malvales	Dilleniidae	Black booyong	ARAC	Tree	Hardwood	Evergreen	Moderate	Long	165
Argyroxiphium	caliginis		Asteraceae	Asterales	Asteridae	Eke silversword	ARCA22	Shrub	Hardwood	Deciduous			
Argyroxiphium	grayanum	Wilkesia grayana	Asteraceae	Asterales	Asteridae	Hana forest silversword	ARGR5	Shrub	Hardwood	Deciduous			7
Argyroxiphium	x kai	Argyroxiphium caliginis var. kai	Asteraceae	Asterales	Asteridae	Argyroxiphium x kai	ARKA	Shrub	Hardwood	Deciduous			
Argyroxiphium	kauense	Argyroxiphium sandwicense var. kauense	Asteraceae	Asterales	Asteridae	Kau silversword	ARKA2	Shrub	Hardwood	Deciduous			
Argyroxiphium	sandwicense		Asteraceae	Asterales	Asteridae	Hawai'i silversword	ARSA5	Shrub	Hardwood	Deciduous			
Argyroxiphium	virescens	Argyroxiphium forbesii	Asteraceae	Asterales	Asteridae	Greensword	ARVI8	Shrub	Hardwood	Deciduous			
Aristotelia	chilensis		Elaeocarpaceae	Malvales	Dilleniidae	Maqui	ARCH	Tree	Hardwood	Evergreen	Slow		11
Aristotelia	serrata		Elaeocarpaceae	Malvales	Dilleniidae	Makomako	ARSE	Tree	Hardwood	Evergreen	Fast	Moderate	5
arizonica	arizonica		Quercus/live	Quercus	Fagaceae	Arizona white oak	QUAR	Shrub	Hardwood	Evergreen	Moderate		85
Artemisia	californica		Asteraceae	Asterales	Asteridae	Coastal sagebrush	ARCA11	Shrub	Hardwood	Evergreen			
Artemisia	tridentata		Asteraceae	Asterales	Asteridae	Big sagebrush	ARTR	Shrub	Hardwood	Evergreen	Slow	Long	4
Artemisia	tripartita		Asteraceae	Asterales	Asteridae	Threetip sagebrush	ARTR4	Shrub	Hardwood	Evergreen	Slow	Moderate	4
Arthrocarpum	gracile		Leguminosae-Papilionoideae	Fabales	Rosidae	Arthrocarpum gracile	ARGR	Shrub or small tree	Hardwood	Deciduous			
Artocarpus	altilis	"Sitodium altile, Artocarpus communis, Artocarpus incisa"	Moraceae	Urticales	Hamamelidae	Breadfruit	ARAL2	Tree	Hardwood	Deciduous	Fast	Long	60
Artocarpus	blancoi		Moraceae	Urticales	Hamamelidae	Antipolo	ARBL	Tree	Hardwood	Evergreen	Fast	Long	98
Artocarpus	heterophyllus	"Artocarpus integer, Artocarpus integrifolius"	Moraceae	Urticales	Hamamelidae	Jackfruit	ARHE2	Tree	Hardwood	Evergreen	Moderate	Moderate	85
Artocarpus	indica		Moraceae	Urticales	Hamamelidae	Artocarpus indica	ARIN	Tree	Hardwood	Evergreen			
Artocarpus	lacucha		Moraceae	Urticales	Hamamelidae	Monkey jack	ARLA	Tree	Hardwood	Evergreen			
Artocarpus	mariannensis		Moraceae	Urticales	Hamamelidae	Marianas breadfruit	ARMA28	Tree	Hardwood	Evergreen	Moderate		66
Artocarpus	nitidus subsp. Lingnanensis		Moraceae	Urticales	Hamamelidae	Artocarpus lingnanensis	ARNILI	Tree	Hardwood	Evergreen			
Artocarpus	odoratissimus		Moraceae	Urticales	Hamamelidae	Marang	AROD2	Tree	Hardwood	Evergreen			82
Ascarina	diffusa		Chloranthaceae	Piperales	Magnoliidae	Ascarina	ASDI14	Tree	Hardwood	Evergreen			15
Asimina	angustifolia	"Asimina longifolia var. spatulata, Pityothamnus angustifolius, Asimina longifolia"	Annonaceae	Magnoliales	Magnoliidae	Slimleaf pawpaw	ASAN6	Shrub	Hardwood	Deciduous	Moderate		4
Asimina	incana	"Pityothamnus incanus, Asimina speciosa"	Annonaceae	Magnoliales	Magnoliidae	Woolly pawpaw	ASIN12	Shrub	Hardwood	Deciduous	Moderate		5
Asimina	nashi		Annonaceae	Magnoliales	Magnoliidae	Nash's pawpaw	ASNA3	Shrub	Hardwood	Deciduous	Moderate		38
Asimina	obovata	Pityothamnus obovatus	Annonaceae	Magnoliales	Magnoliidae	Bigflower pawpaw	ASOB6	Shrub or small tree	Hardwood	Deciduous	Moderate		10
Asimina	parviflora		Annonaceae	Magnoliales	Magnoliidae	Smallflower pawpaw	ASPA18	Shrub or small tree	Hardwood	Deciduous	Moderate		8
Asimina	reticulata	Pityothamnus reticulatus	Annonaceae	Magnoliales	Magnoliidae	Netted pawpaw	ASRE7	Shrub	Hardwood	Deciduous	Moderate		5
Asimina	tetramera	Pityothamnus tetramerus	Annonaceae	Magnoliales	Magnoliidae	Fourpetal pawpaw	ASTE11	Shrub	Hardwood	Deciduous	Moderate	Long	10
Asimina	triloba		Annonaceae	Magnoliales	Magnoliidae	Pawpaw	ASTR	Shrub or small tree	Hardwood	Deciduous	Slow	Short	25
Aspidosperma	parvifolium		Apocynaceae	Gentianales	Asteridae	Aspidosperma parviolium	ASPA	Tree	Hardwood	Evergreen			
Asteromyrtus	magnifica		Myrtaceae	Myrtales	Rosidae	Asteromyrtus magnifica	ASMA	Shrub	Hardwood	Evergreen	Moderate	Moderate	3
Asteromyrtus	symphyocarpa		Myrtaceae	Myrtales	Rosidae	Liniment Tree	ASSY	Shrub or small tree	Hardwood	Evergreen	Fast	Long	5
Astianthus	viminalis		Bignoniaceae	Scrophulariales	Asteridae	Astianthus viminalis	ASVI	Tree	Hardwood	Evergreen			20
Astrocaryum	aculeatissimum		Arecaceae	Arecales	Arecidae	Brejava palm	ASAC	Palm	Palm	Evergreen			
Astronidium	pickeringii	Astronidium pickeringii	Melastomataceae	Myrtales	Rosidae	Astronidium Gray	ASPI11	Shrub or small tree	Hardwood	Deciduous			10
Astronium	graveolens		Anacardiaceae	Sapindales	Rosidae	glassywood	ASGR	Tree	Hardwood	Evergreen			
Atalaya	hemiglauca		Sapindaceae	Sapindales	Rosidae	Cattle Bush	ATHE	Shrub or small tree	Hardwood	Evergreen	Moderate	Moderate	9
Atamisquea	emarginata	Capparis atamisquea	Capparaceae	Capparales	Dilleniidae	Vomitbush	ATEM	Shrub	Hardwood	Evergreen			26
Atherosperma	moschatum		Monimiaceae	Laurales	Magnoliidae	Southern Sassafras	ATMO	Tree	Hardwood	Evergreen	Slow	Long	25
Athrotaxis	cupressoides		Cupressaceae	Pinales	Pinopsida	Pencil Pine	ATCU	Tree	Picea	Evergreen	Slow	Long	15
Athrotaxis	laxifolia		Cupressaceae	Pinales	Pinopsida	Tasmanian Pencil Pine	ATLA	Tree	Picea	Evergreen	Slow	Long	21
Athrotaxis	selaginoides		Cupressaceae	Pinales	Pinopsida	King Billy Pine	ATSE	Tree	Picea	Evergreen	Slow	Long	30
Atriplex	canescens		Chenopodiaceae	Caryophyllales	Caryophyllidae	Four winged saltbrush	ATCA	Shrub	Hardwood	Evergreen	Slow	Moderate	4
Atriplex	griffithii	"Atriplex lentiformis var. griffithsii, Atriplex torreyi var. griffithsii"	Chenopodiaceae	Caryophyllales	Caryophyllidae	Griffiths' saltbush	ATGR2	Shrub	Hardwood	Evergreen			3
Atriplex	hymenelytra		Chenopodiaceae	Caryophyllales	Caryophyllidae	Desertholly	ATHY	Shrub	Hardwood	Evergreen			3
Atriplex	johnstonii		Chenopodiaceae	Caryophyllales	Caryophyllidae	Johnson's saltbush	ATJO	Shrub	Hardwood	Evergreen			
Atriplex	lampa		Chenopodiaceae	Caryophyllales	Caryophyllidae	South american saltbush	ATLA2	Shrub	Hardwood	Evergreen			
Atriplex	navajoensis	Atriplex garrettii var. navajoensis	Chenopodiaceae	Caryophyllales	Caryophyllidae	Navajo saltbush	ATNA	Shrub	Hardwood	Evergreen			
Atriplex	nummularia		Chenopodiaceae	Caryophyllales	Caryophyllidae	Bluegreen saltbush	ATNU	Shrub	Hardwood	Evergreen	Slow	Long	
Atriplex	polycarpa		Chenopodiaceae	Caryophyllales	Caryophyllidae	Allscale	ATPO	Shrub	Hardwood	Deciduous	Slow	Moderate	9
Atriplex	spinifera		Chenopodiaceae	Caryophyllales	Caryophyllidae	Spinescale saltbush	ATSP	Shrub	Hardwood	Evergreen			6
Atriplex	torreyi	"Atriplex lentiformis var. torreyi, Atriplex lentiformis ssp. torreyi"	Chenopodiaceae	Caryophyllales	Caryophyllidae	Torrey's saltbush	ATTO	Shrub	Hardwood	Evergreen			4
Atriplex	vesicaria		Chenopodiaceae	Caryophyllales	Caryophyllidae	Aboriginal saltbush	ATVE	Shrub	Hardwood	Evergreen			
Attalea	dubia		Arecaceae	Arecales	Arecidae	Bacuau palm	ATDU	Palm	Palm	Evergreen			26
Attalea	humilis		Arecaceae	Arecales	Arecidae	American oil palm	ATHU	Palm	Palm	Evergreen			
Aucuba	japonica		Cornaceae	Cornales	Rosidae	Japanese aucuba	AUJA	Shrub	Hardwood	Evergreen	Slow		8
Auerodendron	pauciflorum		Rhamnaceae	Rhamnales	Rosidae	Turtlefat	AUPA2	Shrub or small tree	Hardwood	Evergreen			
Aureliana	brasiliana		Solanaceae	Solanales	Asteridae	Aureliana brasiliana	AUBR	Tree	Hardwood	Evergreen			
Aureliana	fasciculata		Solanaceae	Solanales	Asteridae	Aureliana fasciculata	AUFA	Shrub	Hardwood	Evergreen			
Austrocedrus	chilensis		Cupressaceae	Pinales	Pinopsida	Chilean cedar	AUCH	Tree	Picea	Evergreen	Moderate	Long	24
Austroeupatorium	inulifolium		Asteraceae	Asterales	Asteridae	Christmas bush	AUIN	Shrub	Hardwood	Evergreen	Fast	Short	10
Averrhoa	bilimbi		Oxalidaceae	Oxalidales	Rosidae	Bilimbi	AVBI	Tree	Hardwood	Evergreen			42
Averrhoa	carambola		Oxalidaceae	Oxalidales	Rosidae	Star fruit	AVCA	Tree	Hardwood	Evergreen			25
Avicennia	germinans	Avicennia nitida	Verbenaceae	Lamiales	Asteridae	Black mangrove	AVGE	Shrub	Hardwood	Evergreen	Moderate	Long	30
Avicennia	marina		Verbenaceae	Lamiales	Asteridae	Gray mangrove	AVMA3	Tree	Hardwood	Evergreen	Moderate		33
Avicennia	schaueriana		Verbenaceae	Lamiales	Asteridae	Avicennia schaueriana	AVSC	Tree	Hardwood	Evergreen			60
Ayenia	ardua		Sterculiaceae	Malvales	Dilleniidae	Wingstem ayenia	AYAR	Shrub	Hardwood	Deciduous			
Ayenia	compacta	Ayenia californica	Sterculiaceae	Malvales	Dilleniidae	California ayenia	AYCO	Shrub	Hardwood	Deciduous			
Ayenia	glabra		Sterculiaceae	Malvales	Dilleniidae	Smooth ayenia	AYGL	Shrub	Hardwood	Deciduous			
Azadirachta	indica		Meliaceae	Sapindales	Rosidae	Neem Tree	AZIN	Tree	Hardwood	Semi-Evergreen	Fast	Long	18
Azara	lanceolata		Flacourtiaceae	Violales	Dilleniidae	Aromo	AZLA	Shrub	Hardwood	Evergreen	Moderate	Moderate	3
Azara	microphylla		Flacourtiaceae	Violales	Dilleniidae	Boxleaf azara	AZMI2	Shrub	Hardwood	Evergreen			15
Azolla	caroliniana		Azollaceae	Hydropteridales	Filicopsida	Carolina mosquito fern	AZCA	Herb					
Azolla	filiculoides		Azollaceae	Hydropteridales	Filicopsida	Pacific mosquito fern	AZFI	Herb			Fast		
Azolla	mexicana		Azollaceae	Hydropteridales	Filicopsida	Mexican mosquito fern	AZME	Herb					
Azolla	microphylla		Azollaceae	Hydropteridales	Filicopsida	Azolla microphylla	AZMI	Herb					
Azolla	pinnata		Azollaceae	Hydropteridales	Filicopsida	Feathered mosquito fern	AZPI	Herb					
Baccharis	angustifolia		Asteraceae	Asterales	Asteridae	Saltwater false willow	BAAN	Shrub	Hardwood	Deciduous	Moderate	Long	13
Baccharis	conferta		Asteraceae	Asterales	Asteridae	Baccharis conferta	BACO	Shrub	Hardwood	Evergreen			3
Baccharis	dioica		Asteraceae	Asterales	Asteridae	Broombush false willow	BADI3	Shrub	Hardwood	Evergreen			10
Baccharis	emoryi		Asteraceae	Asterales	Asteridae	Emory's baccharis	BAEM	Shrub	Hardwood	Deciduous	Fast		12
Baccharis	glomeruliflora		Asteraceae	Asterales	Asteridae	Silverling	BAGL	Shrub or small tree	Hardwood	Evergreen			10
Baccharis	halimifolia	Baccharis halimifolia var. angustior	Asteraceae	Asterales	Asteridae	Eastern baccharis	BAHA	Shrub or small tree	Hardwood	Deciduous	Moderate	Moderate	10
Baccharis	neglecta		Asteraceae	Asterales	Asteridae	Rooseveltweed	BANE2	Shrub	Hardwood	Evergreen	Fast		9
Baccharis	pilularis	"Baccharis pilularis var. consanguinea, Baccharis pilularis ssp. consanguinea"	Asteraceae	Asterales	Asteridae	Dwarf chaparral broom	BAPI	Shrub	Hardwood	Evergreen			1
Baccharis	pteronioides		Asteraceae	Asterales	Asteridae	Yerba de pasmo	BAPT	Shrub	Hardwood	Deciduous			3
Baccharis	salicifolia	"Baccharis viminea, Molina salicifolia, Baccharis glutinosa"	Asteraceae	Asterales	Asteridae	Mule's fat	BASA4	Shrub	Hardwood	Evergreen	Fast	Short	10
Baccharis	salicina		Asteraceae	Asterales	Asteridae	Great plains false willow	BASA	Shrub	Hardwood	Deciduous			9
Baccharis	sarothroides		Asteraceae	Asterales	Asteridae	Desertbroom	BASA2	Shrub	Hardwood	Deciduous		Short	6
Baccharis	sergiloides		Asteraceae	Asterales	Asteridae	Squaw waterweed baccharis	BASE	Shrub	Hardwood	Deciduous			6
Baccharis	vanessae		Asteraceae	Asterales	Asteridae	Encinitis false willow	BAVA3	Shrub	Hardwood	Deciduous			7
Backhousia	citriodora		Myrtaceae	Myrtales	Rosidae	Lemon-scented Myrtle	BACI	Shrub or small tree	Hardwood	Evergreen	Moderate	Moderate	26
Backhousia	myrtifolia		Myrtaceae	Myrtales	Rosidae	Grey Myrtle	BAMY	Shrub or small tree	Hardwood	Evergreen	Moderate	Moderate	26
Bactris	gasipaes		Arecaceae	Arecales	Arecidae	Peach palm	BAGA1	Palm	Palm	Evergreen			
Bactris	setosa		Arecaceae	Arecales	Arecidae	tucum	BASE2	Tree	Hardwood	Evergreen			
Balizia	pedicellaris		Fabaceae	Fabales	Rosidae	juerana	BAPE	Tree	Hardwood	Evergreen			
Bambusa	arundinacea		Poaceae	Cyperales	Commelinidae	Thorny bamboo	BAAR8	Shrub	Palm	Evergreen			98
Bambusa	balcooa		Poaceae	Cyperales	Commelinidae	Bambusa balcooa	BABA2	Shrub	Palm	Evergreen			
Bambusa	beecheyana		Poaceae	Cyperales	Commelinidae	Beechey's bamboo	BABE2	Shrub	Palm	Evergreen			60
Bambusa	longifolia	Arundinaria longifolia	Poaceae	Cyperales	Commelinidae	Longflower bamboo	BALO3	Shrub	Palm	Evergreen			6
Bambusa	longispiculata		Poaceae	Cyperales	Commelinidae	Mahal bamboo	BALO4	Shrub	Palm	Evergreen	Fast		50
Bambusa	polymorpha		Poaceae	Cyperales	Commelinidae	Polymorph bamboo	BAPO6	Shrub	Palm	Evergreen	Moderate		30
Bambusa	textilis		Poaceae	Cyperales	Commelinidae	Textile bamboo	BATE6	Shrub	Palm	Evergreen	Moderate	Short	40
Bambusa	tulda		Poaceae	Cyperales	Commelinidae	Bamboo	BATU	Shrub	Palm	Evergreen	Fast	Short	80
Bambusa	tuldoides		Poaceae	Cyperales	Commelinidae	Puntingpole bamboo	BATU2	Shrub	Palm	Evergreen			
Bambusa	vulgaris		Poaceae	Cyperales	Commelinidae	Common bamboo	BAVU2	Shrub	Palm	Evergreen	Fast	Long	50
Banara	portoricensis		Flacourtiaceae	Violales	Dilleniidae	Puerto rico palo de ramon	BAPO	Shrub or small tree	Hardwood	Evergreen			35
Banara	vanderbiltii		Flacourtiaceae	Violales	Dilleniidae	Vanderbilt palo de ramon	BAVA2	Shrub or small tree	Hardwood	Evergreen			30
Banisteriopsis	lucida	Banisteria lucida	Malpighiaceae	Polygalales	Rosidae	Paralejo de monte	BALU3	Vine	Hardwood	Deciduous			
Banksia	aemula		Proteaceae	Proteales	Rosidae	Wallum Banksia	BAAE	Shrub or small tree	Hardwood	Evergreen	Moderate	Moderate	26
Banksia	ashbyi		Proteaceae	Proteales	Rosidae	Ashby's Banksia	BAAS1	Tree	Hardwood	Evergreen	Moderate	Long	8
Banksia	attenuata		Proteaceae	Proteales	Rosidae	Candle Banksia	BAAT	Tree	Hardwood	Evergreen	Moderate	Long	10
Banksia	baueri		Proteaceae	Proteales	Rosidae	Possum Banksia	BABA	Shrub	Hardwood	Evergreen	Moderate	Moderate	2
Banksia	baxteri		Proteaceae	Proteales	Rosidae	Birds-nest Banksia	BABA1	Shrub	Hardwood	Evergreen	Moderate	Long	4
Banksia	brownii		Proteaceae	Proteales	Rosidae	Brown's Banksia	BABR	Shrub or small tree	Hardwood	Evergreen	Moderate	Long	12
Banksia	burdettii		Proteaceae	Proteales	Rosidae	Burdett's Banksia	BABU	Shrub or small tree	Hardwood	Evergreen	Moderate	Long	4
Banksia	canei		Proteaceae	Proteales	Rosidae	Banksia	BACA1	Shrub	Hardwood	Evergreen	Moderate	Long	2
Banksia	dentata		Proteaceae	Proteales	Rosidae	Tropical Banksia	BADE	Shrub or small tree	Hardwood	Evergreen	Moderate	Long	7
Banksia	ericifolia		Proteaceae	Proteales	Rosidae	Heath-leaved Banksia	BAER	Shrub or small tree	Hardwood	Evergreen	Moderate	Moderate	23
Banksia	formosa		Proteaceae	Proteales	Rosidae	Showy Dryandra	DRFO	Shrub	Hardwood	Evergreen	Moderate	Long	3
Banksia	grandis		Proteaceae	Proteales	Rosidae	Bull Banksia	BAGR	Tree	Hardwood	Evergreen	Moderate	Long	10
Banksia	integrifolia		Proteaceae	Proteales	Rosidae	Coast banksia	BAIN	Tree	Hardwood	Evergreen	Moderate	Moderate	40
Banksia	marginata		Proteaceae	Proteales	Rosidae	Silver banksia	BAMA	Tree	Hardwood	Evergreen	Moderate	Short	23
Banksia	media		Proteaceae	Proteales	Rosidae	Golden stalk	BAME	Shrub	Hardwood	Evergreen	Moderate	Long	4
Banksia	oblongifolia		Proteaceae	Proteales	Rosidae	Fern-leaved Banksia	BAOB	Shrub	Hardwood	Evergreen	Moderate	Long	3
Banksia	occidentalis		Proteaceae	Proteales	Rosidae	Red Swamp Banksia	BAOC	Shrub or small tree	Hardwood	Evergreen	Moderate	Long	7
Banksia	ornata		Proteaceae	Proteales	Rosidae	Desert Banksia	BAOR	Shrub	Hardwood	Evergreen	Moderate	Long	3
Banksia	paludosa		Proteaceae	Proteales	Rosidae	Marsh Banksia	BAPA	Shrub	Hardwood	Evergreen	Moderate	Long	4
Banksia	robur		Proteaceae	Proteales	Rosidae	Swamp Banksia	BARO	Shrub or small tree	Hardwood	Evergreen	Moderate	Moderate	7
Banksia	saxicola		Proteaceae	Proteales	Rosidae	Grampians Banksia	BASA1	Shrub or small tree	Hardwood	Evergreen	Moderate	Long	5
Banksia	serrata		Proteaceae	Proteales	Rosidae	Saw Banksia	BASE1	Shrub or small tree	Hardwood	Evergreen	Moderate	Moderate	33
Banksia	speciosa		Proteaceae	Proteales	Rosidae	Showy Banksia	BASP	Shrub or small tree	Hardwood	Evergreen	Moderate	Long	8
Banksia	spinulosa		Proteaceae	Proteales	Rosidae	Hairpin Banksia	BASP1	Shrub	Hardwood	Evergreen	Fast	Moderate	3
Banksia	spinulosa v. collina		Proteaceae	Proteales	Rosidae	Hill Banksia	BASP1CO	Shrub	Hardwood	Evergreen	Moderate	Long	3
Barleria	lupulina		Acanthaceae	Scrophulariales	Asteridae	Hophead philippine violet	BALU2	Shrub	Hardwood	Evergreen			3
Barleria	prionitis		Acanthaceae	Scrophulariales	Asteridae	Porcupine flower	BAPR	Shrub	Hardwood	Evergreen	Moderate	Short	5
Barleriola	solanifolia	Barleria solanifolia	Acanthaceae	Scrophulariales	Asteridae	False philippine violet	BASO	Shrub	Hardwood	Evergreen			
Barringtonia	acutangula		Lecythidaceae	Lecythidales	Dilleniidae	Freshwater Mangrove	BAAC	Shrub or small tree	Hardwood	Evergreen	Moderate	Moderate	8
Barringtonia	asiatica		Lecythidaceae	Lecythidales	Dilleniidae	Sea putat	BAAS	Tree	Hardwood	Evergreen			80
Barringtonia	racemosa		Lecythidaceae	Lecythidales	Dilleniidae	powder-puff tree	BARA5	Tree	Hardwood	Deciduous			25
Barringtonia	samoensis		Lecythidaceae	Lecythidales	Dilleniidae	falaga	BASA9	Tree	Hardwood	Deciduous			
Batesimalva	violacea	Gaya violacea	Malvaceae	Malvales	Dilleniidae	Purple gaymallow	BAVI5	Shrub	Hardwood	Deciduous			7
Bathysa	meridionalis		Rubiaceae	Rubiales	Asteridae	Bathysa meridionalis	BAME1	Tree	Hardwood	Evergreen			
Bathysa	stipulata		Rubiaceae	Rubiales	Asteridae	Bathysa stipulata	BAST	Tree	Hardwood	Evergreen			
Bauhinia	aculeata grandiflora		Fabaceae	Fabales	Rosidae	Bauhinia aculeata grandiflora	BAACGR	Tree	Hardwood	Semi-Evergreen	Fast		9
Bauhinia	blakeana		Fabaceae	Fabales	Rosidae	Blake's bauhinia	BABL	Tree	Hardwood	Deciduous	Fast	Short	20
Bauhinia	candicans		Fabaceae	Fabales	Rosidae	Pata de vaca	BACA	Tree	Hardwood	Deciduous	Fast	Short	30
Bauhinia	divaricata		Fabaceae	Fabales	Rosidae	Pom pom orchid tree	BADI	Shrub or small tree	Hardwood	Evergreen			8
Bauhinia	forficata		Fabaceae	Fabales	Rosidae	Bauhinia	BAFO	Shrub	Hardwood	Deciduous	Moderate		30
Bauhinia	galpinii		Fabaceae	Fabales	Rosidae	Pride of de kaap	BAGA	Shrub or small tree	Hardwood	Evergreen	Moderate	Moderate	10
Bauhinia	hookeri		Fabaceae	Fabales	Rosidae	Queensland ebony	BAHO3	Tree	Hardwood	Deciduous			
Bauhinia	lunarioides	"Casparea jermyana, Bauhinia congesta, Casparea congesta, Bauhinia jermyana, Bauhinia macranthera"	Fabaceae	Fabales	Rosidae	Texasplume	BALU	Shrub or small tree	Hardwood	Deciduous	Moderate	Short	12
Bauhinia	monandra	Caspareopsis monandra	Fabaceae	Fabales	Rosidae	Mariposa	BAMO	Shrub	Hardwood	Deciduous	Fast		30
Bauhinia	multinervia	Bauhinia megalandra	Fabaceae	Fabales	Rosidae	Petit flamboyant bauhinia	BAMU3	Tree	Hardwood	Deciduous	Fast	Short	52
Bauhinia	pauletia		Fabaceae	Fabales	Rosidae	Railroadfence	BAPA3	Shrub or small tree	Hardwood	Deciduous	Fast	Short	52
Bauhinia	picta		Fabaceae	Fabales	Rosidae	Bauhinia picta	BAPI1	Tree	Hardwood	Semi-Evergreen	Fast	Long	59
Bauhinia	purpurea		Fabaceae	Fabales	Rosidae	Orchid tree	BAPU	Tree	Hardwood	Deciduous	Fast	Short	35
Bauhinia	tomentosa		Fabaceae	Fabales	Rosidae	St. thomas tree	BATO	Shrub or small tree	Hardwood	Deciduous	Fast	Short	15
Bauhinia	variegata		Fabaceae	Fabales	Rosidae	Mountain ebony	BAVA	Shrub or small tree	Hardwood	Deciduous	Fast	Short	38
Bauhinia	yunnanensis		Fabaceae	Fabales	Rosidae	Yunnan bauhinia	BAYU	Shrub	Hardwood	Deciduous	Fast		52
Beaucarnea	recurvata	Nolina recurvata	Asparagaceae	Asparagales	Liliidae	Ponytail palm	BERE	Shrub or small tree	Hardwood	Evergreen	Moderate	Moderate	30
Bedfordia	arborescens		Asteraceae	Asterales	Asteridae	Blanket Leaf	BEAR	Shrub or small tree	Hardwood	Evergreen	Moderate	Moderate	7
Befaria	racemosa		Ericaceae	Ericales	Dilleniidae	Tarflower	BERA2	Shrub	Hardwood	Evergreen			
Beilschmiedia	emarginata		Lauraceae	Laurales	Magnoliidae	Beilschmiedia emarginata	BEEM	Tree	Hardwood	Evergreen			
Beilschmiedia	miersii		Lauraceae	Laurales	Magnoliidae	Belloto del norte	BEMI	Tree	Hardwood	Evergreen			80
Beilschmiedia	pendula	Hufelandia pendula	Lauraceae	Laurales	Magnoliidae	Guajon	BEPE2	Tree	Hardwood	Evergreen			90
Berberis	canadensis		Berberidaceae	Ranunculales	Magnoliidae	American barberry	BECA2	Shrub	Hardwood	Deciduous	Moderate		6
Berberis	darwinii		Berberidaceae	Ranunculales	Magnoliidae	Darwin's berberis	BEDA	Shrub	Hardwood	Evergreen			10
Berberis	fendleri		Berberidaceae	Ranunculales	Magnoliidae	Colorado barberry	BEFE	Shrub	Hardwood	Deciduous	Slow	Moderate	6
Berberis	harrisoniana		Berberidaceae	Ranunculales	Magnoliidae	Harrison's barberry	BEHA2	Shrub	Hardwood	Evergreen			5
Berberis	julianae		Berberidaceae	Ranunculales	Magnoliidae	Julian's berberis	BEJU3	Shrub	Hardwood	Evergreen	Slow		10
Berberis	x ottawensis		Berberidaceae	Ranunculales	Magnoliidae	Ottawa barberry	BEOT	Shrub	Hardwood	Deciduous			
Berberis	thunbergii	Berberis thunbergii var. atropurpurea	Berberidaceae	Ranunculales	Magnoliidae	Japanese barberry	BETH	Shrub	Hardwood	Deciduous	Moderate		8
Berberis	vulgaris		Berberidaceae	Ranunculales	Magnoliidae	Common barberry	BEVU	Shrub	Hardwood	Deciduous			10
Berberis	wilcoxii	Odostemon wilcoxii	Berberidaceae	Ranunculales	Magnoliidae	Wilcox's barberry	BEWI	Shrub	Hardwood	Evergreen			
Bernardia	dichotoma	Adelia bernardia	Euphorbiaceae	Euphorbiales	Rosidae	Caribbean myrtlecroton	BEDI2	Shrub or small tree	Hardwood	Deciduous			6
Bernardia	incana		Euphorbiaceae	Euphorbiales	Rosidae	Hoary myrtlecroton	BEIN	Shrub	Hardwood	Deciduous			
